image_path,true_label,category,folder,original_width,original_height,resolution_variant,resized_width,resized_height,score,raw_label_at_0_15,format,has_exif,status,warning,error_message,variant_path
data\test_images\day14_expansion\raw\real\object_closeup\real_061_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_1024,768,1024,0.168127,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_061_object_closeup_native__a92f0048aa0c__resized_1024.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_061_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_768,576,768,0.176237,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_061_object_closeup_native__a92f0048aa0c__resized_768.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_061_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_512,384,512,0.186815,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_061_object_closeup_native__a92f0048aa0c__resized_512.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_062_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,original,3024,4032,0.221484,ai,jpeg,true,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\real\object_closeup\real_062_object_closeup_native.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_062_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_1024,768,1024,0.128055,real,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_062_object_closeup_native__89d04c3b872a__resized_1024.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_062_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_768,576,768,0.130439,real,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_062_object_closeup_native__89d04c3b872a__resized_768.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_062_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_512,384,512,0.142446,real,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_062_object_closeup_native__89d04c3b872a__resized_512.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_063_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,original,3024,4032,0.109153,real,jpeg,true,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\real\object_closeup\real_063_object_closeup_native.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_063_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_1024,768,1024,0.171491,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_063_object_closeup_native__a6b0ea61764a__resized_1024.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_063_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_768,576,768,0.178509,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_063_object_closeup_native__a6b0ea61764a__resized_768.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_063_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_512,384,512,0.187773,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_063_object_closeup_native__a6b0ea61764a__resized_512.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_064_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,original,3024,4032,0.214227,ai,jpeg,true,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\real\object_closeup\real_064_object_closeup_native.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_064_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_1024,768,1024,0.143177,real,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_064_object_closeup_native__a256b7e64bd2__resized_1024.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_064_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_768,576,768,0.150949,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_064_object_closeup_native__a256b7e64bd2__resized_768.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_064_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_512,384,512,0.160736,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_064_object_closeup_native__a256b7e64bd2__resized_512.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_065_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,original,3024,4032,0.130066,real,jpeg,true,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\real\object_closeup\real_065_object_closeup_native.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_065_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_1024,768,1024,0.165934,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_065_object_closeup_native__372688c7720e__resized_1024.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_065_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_768,576,768,0.175539,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_065_object_closeup_native__372688c7720e__resized_768.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_065_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_512,384,512,0.185283,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_065_object_closeup_native__372688c7720e__resized_512.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_066_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,original,3024,4032,0.089956,real,jpeg,true,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\real\object_closeup\real_066_object_closeup_native.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_066_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_1024,768,1024,0.175377,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_066_object_closeup_native__a1b49f5daf51__resized_1024.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_066_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_768,576,768,0.187593,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_066_object_closeup_native__a1b49f5daf51__resized_768.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_066_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_512,384,512,0.19656,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_066_object_closeup_native__a1b49f5daf51__resized_512.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_067_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,original,3024,4032,0.114761,real,jpeg,true,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\real\object_closeup\real_067_object_closeup_native.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_067_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_1024,768,1024,0.194146,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_067_object_closeup_native__8a62fdd46169__resized_1024.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_067_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_768,576,768,0.19913,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_067_object_closeup_native__8a62fdd46169__resized_768.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_067_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_512,384,512,0.205392,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_067_object_closeup_native__8a62fdd46169__resized_512.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_068_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,original,3024,4032,0.197434,ai,jpeg,true,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\real\object_closeup\real_068_object_closeup_native.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_068_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_1024,768,1024,0.157358,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_068_object_closeup_native__0dc661ea6227__resized_1024.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_068_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_768,576,768,0.149306,real,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_068_object_closeup_native__0dc661ea6227__resized_768.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_068_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_512,384,512,0.141894,real,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_068_object_closeup_native__0dc661ea6227__resized_512.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_069_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,original,3024,4032,0.107398,real,jpeg,true,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\real\object_closeup\real_069_object_closeup_native.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_069_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_1024,768,1024,0.173125,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_069_object_closeup_native__a658f717f8bc__resized_1024.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_069_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_768,576,768,0.182045,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_069_object_closeup_native__a658f717f8bc__resized_768.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_069_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_512,384,512,0.198529,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_069_object_closeup_native__a658f717f8bc__resized_512.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_070_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,original,3024,4032,0.129745,real,jpeg,true,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\real\object_closeup\real_070_object_closeup_native.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_070_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_1024,768,1024,0.194367,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_070_object_closeup_native__4ed71161d9c0__resized_1024.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_070_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_768,576,768,0.199684,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_070_object_closeup_native__4ed71161d9c0__resized_768.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_070_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_512,384,512,0.190325,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_070_object_closeup_native__4ed71161d9c0__resized_512.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_071_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,original,3024,4032,0.118918,real,jpeg,true,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\real\object_closeup\real_071_object_closeup_native.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_071_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_1024,768,1024,0.14493,real,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_071_object_closeup_native__4d583d5f52a2__resized_1024.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_071_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_768,576,768,0.146023,real,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_071_object_closeup_native__4d583d5f52a2__resized_768.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_071_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_512,384,512,0.150123,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_071_object_closeup_native__4d583d5f52a2__resized_512.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_072_object_closeup_native.jpeg,real,object_closeup,object_closeup,4032,3024,original,4032,3024,0.127554,real,jpeg,true,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\real\object_closeup\real_072_object_closeup_native.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_072_object_closeup_native.jpeg,real,object_closeup,object_closeup,4032,3024,long_edge_1024,1024,768,0.1901,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_072_object_closeup_native__9f57d2099f2d__resized_1024.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_072_object_closeup_native.jpeg,real,object_closeup,object_closeup,4032,3024,long_edge_768,768,576,0.190453,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_072_object_closeup_native__9f57d2099f2d__resized_768.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_072_object_closeup_native.jpeg,real,object_closeup,object_closeup,4032,3024,long_edge_512,512,384,0.191703,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_072_object_closeup_native__9f57d2099f2d__resized_512.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_073_object_closeup_native.jpeg,real,object_closeup,object_closeup,4032,3024,original,4032,3024,0.129063,real,jpeg,true,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\real\object_closeup\real_073_object_closeup_native.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_073_object_closeup_native.jpeg,real,object_closeup,object_closeup,4032,3024,long_edge_1024,1024,768,0.157552,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_073_object_closeup_native__8ea79282e317__resized_1024.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_073_object_closeup_native.jpeg,real,object_closeup,object_closeup,4032,3024,long_edge_768,768,576,0.165953,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_073_object_closeup_native__8ea79282e317__resized_768.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_073_object_closeup_native.jpeg,real,object_closeup,object_closeup,4032,3024,long_edge_512,512,384,0.172559,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_073_object_closeup_native__8ea79282e317__resized_512.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_074_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,original,3024,4032,0.150114,ai,jpeg,true,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\real\object_closeup\real_074_object_closeup_native.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_074_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_1024,768,1024,0.185377,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_074_object_closeup_native__4b2316920b0d__resized_1024.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_074_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_768,576,768,0.187293,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_074_object_closeup_native__4b2316920b0d__resized_768.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_074_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_512,384,512,0.172113,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_074_object_closeup_native__4b2316920b0d__resized_512.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_075_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,original,3024,4032,0.131355,real,jpeg,true,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\real\object_closeup\real_075_object_closeup_native.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_075_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_1024,768,1024,0.195109,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_075_object_closeup_native__c1caf7c53e0b__resized_1024.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_075_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_768,576,768,0.195721,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_075_object_closeup_native__c1caf7c53e0b__resized_768.jpeg
data\test_images\day14_expansion\raw\real\object_closeup\real_075_object_closeup_native.jpeg,real,object_closeup,object_closeup,3024,4032,long_edge_512,384,512,0.194837,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\object_closeup\real_075_object_closeup_native__c1caf7c53e0b__resized_512.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_076_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,4284,5712,original,4284,5712,0.115553,real,jpeg,true,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\real\outdoor_street\real_076_outdoor_street_native.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_076_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,4284,5712,long_edge_1024,768,1024,0.216998,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\outdoor_street\real_076_outdoor_street_native__f70995b6819a__resized_1024.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_076_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,4284,5712,long_edge_768,576,768,0.209962,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\outdoor_street\real_076_outdoor_street_native__f70995b6819a__resized_768.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_076_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,4284,5712,long_edge_512,384,512,0.204151,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\outdoor_street\real_076_outdoor_street_native__f70995b6819a__resized_512.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_077_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,4284,5712,original,4284,5712,0.124029,real,jpeg,true,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\real\outdoor_street\real_077_outdoor_street_native.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_077_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,4284,5712,long_edge_1024,768,1024,0.220315,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\outdoor_street\real_077_outdoor_street_native__e27cbe486331__resized_1024.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_077_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,4284,5712,long_edge_768,576,768,0.216231,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\outdoor_street\real_077_outdoor_street_native__e27cbe486331__resized_768.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_077_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,4284,5712,long_edge_512,384,512,0.211527,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\outdoor_street\real_077_outdoor_street_native__e27cbe486331__resized_512.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_078_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,5712,4284,original,5712,4284,0.121499,real,jpeg,true,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\real\outdoor_street\real_078_outdoor_street_native.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_078_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,5712,4284,long_edge_1024,1024,768,0.228678,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\outdoor_street\real_078_outdoor_street_native__f40fe8d5a11b__resized_1024.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_078_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,5712,4284,long_edge_768,768,576,0.226111,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\outdoor_street\real_078_outdoor_street_native__f40fe8d5a11b__resized_768.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_078_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,5712,4284,long_edge_512,512,384,0.221446,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\outdoor_street\real_078_outdoor_street_native__f40fe8d5a11b__resized_512.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_079_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,4032,3024,original,4032,3024,0.149371,real,jpeg,true,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\real\outdoor_street\real_079_outdoor_street_native.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_079_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,4032,3024,long_edge_1024,1024,768,0.221985,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\outdoor_street\real_079_outdoor_street_native__c7ff4f69f2ce__resized_1024.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_079_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,4032,3024,long_edge_768,768,576,0.219594,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\outdoor_street\real_079_outdoor_street_native__c7ff4f69f2ce__resized_768.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_079_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,4032,3024,long_edge_512,512,384,0.211998,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\outdoor_street\real_079_outdoor_street_native__c7ff4f69f2ce__resized_512.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_080_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,3024,4032,original,3024,4032,0.154223,ai,jpeg,true,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\real\outdoor_street\real_080_outdoor_street_native.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_080_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,3024,4032,long_edge_1024,768,1024,0.228672,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\outdoor_street\real_080_outdoor_street_native__3d9a3399ad54__resized_1024.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_080_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,3024,4032,long_edge_768,576,768,0.229182,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\outdoor_street\real_080_outdoor_street_native__3d9a3399ad54__resized_768.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_080_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,3024,4032,long_edge_512,384,512,0.221744,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\outdoor_street\real_080_outdoor_street_native__3d9a3399ad54__resized_512.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_081_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,4284,5712,original,4284,5712,0.083699,real,jpeg,true,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\real\outdoor_street\real_081_outdoor_street_native.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_081_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,4284,5712,long_edge_1024,768,1024,0.206244,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\outdoor_street\real_081_outdoor_street_native__6190ad7f503b__resized_1024.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_081_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,4284,5712,long_edge_768,576,768,0.205418,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\outdoor_street\real_081_outdoor_street_native__6190ad7f503b__resized_768.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_081_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,4284,5712,long_edge_512,384,512,0.202583,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\outdoor_street\real_081_outdoor_street_native__6190ad7f503b__resized_512.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_082_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,4032,3024,original,4032,3024,0.143115,real,jpeg,true,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\real\outdoor_street\real_082_outdoor_street_native.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_082_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,4032,3024,long_edge_1024,1024,768,0.213754,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\outdoor_street\real_082_outdoor_street_native__f64f70d9531d__resized_1024.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_082_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,4032,3024,long_edge_768,768,576,0.220958,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\outdoor_street\real_082_outdoor_street_native__f64f70d9531d__resized_768.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_082_outdoor_street_native.jpeg,real,outdoor_street,outdoor_street,4032,3024,long_edge_512,512,384,0.230758,ai,jpeg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\outdoor_street\real_082_outdoor_street_native__f64f70d9531d__resized_512.jpeg
data\test_images\day14_expansion\raw\real\outdoor_street\real_083_outdoor_street_native.jpg,real,outdoor_street,outdoor_street,1080,1920,original,1080,1920,0.21705,ai,jpg,true,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\real\outdoor_street\real_083_outdoor_street_native.jpg
data\test_images\day14_expansion\raw\real\outdoor_street\real_083_outdoor_street_native.jpg,real,outdoor_street,outdoor_street,1080,1920,long_edge_1024,576,1024,0.245796,ai,jpg,true,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\outdoor_street\real_083_outdoor_street_native__c68210c2e9ec__resized_1024.jpg
